Cm, alpha_m, beta_m, V_t, alpha_m_kf, beta_m_kf, V_t_kf, alpha_t_kf, C_a_up
-0.1, 0.241, 0.033022, 185.3, 0.2449380495432398, 0.032047158578370975, 184.20370697670657, 0.7353466013006714, -0.6671719779419132
-0.08841, 0.24806, 0.037951, 184.28, 0.24518790386116135, 0.0301677185206482, 184.2799753013354, 0.7360967073942184, -0.6671681734208587
-0.093016, 0.25569, 0.024791, 185.71, 0.24542912950595117, 0.02828543282412848, 184.35293459415664, 0.7368209087111373, -0.667158916469314
-0.10167, 0.23525, 0.030365, 184.64, 0.24563593091634506, 0.02639855187023008, 184.42038545003058, 0.7374417624925768, -0.6671733688392042
-0.10074, 0.25181, 0.023069, 183.53, 0.24584467806513638, 0.024507039727689972, 184.48234601006519, 0.7380684577189051, -0.6671624333170434
-0.089723, 0.26189, 0.025576, 183.52, 0.24604866576825243, 0.022612406793745047, 184.53986805423685, 0.7386808642620013, -0.667138212218788
-0.090196, 0.24806, 0.023995, 185.52, 0.24622359201729152, 0.020716202031981164, 184.59481804345756, 0.7392060232683257, -0.6671387317868401
-0.087951, 0.24308, 0.02357, 183.13, 0.24638073081290932, 0.01881569339991828, 184.64327576868945, 0.7396777812475597, -0.6671382739056279
-0.096326, 0.24754, 0.022954, 185.07, 0.24652706672552802, 0.0169136814545, 184.68919673114422, 0.7401171070942097, -0.6671381470663139
-0.095943, 0.25542, 0.012263, 185.13, 0.2466671588259609, 0.01500895931402224, 184.73092613443197, 0.7405376879313419, -0.6671278495189569
-0.092494, 0.25447, 0.020794, 186.26, 0.24679190301765933, 0.013102765484327835, 184.7694706361784, 0.7409121916785893, -0.6671224496893975
-0.091038, 0.25004, 0.0094564, 185.58, 0.24689904688604147, 0.011193945139933938, 184.80323066333264, 0.7412338561958497, -0.6671207737369099
-0.089939, 0.25615, 0.0065183, 185.02, 0.2469989567354623, 0.00928321588930746, 184.83234879192491, 0.7415338029307285, -0.6671092953928563
-0.09285, 0.24902, 0.007954, 186.14, 0.24707783025628138, 0.007371072723971166, 184.8583683555074, 0.7417705949504865, -0.667110805715247
-0.098325, 0.24073, 0.0074663, 184.49, 0.24713620736638306, 0.005457570033287236, 184.87881944159543, 0.7419458531824642, -0.6671180129287543
-0.098545, 0.24887, 0.0067033, 186.64, 0.24718806979292812, 0.0035428099485428975, 184.89714511106592, 0.7421015532019843, -0.6671213258193216
-0.089667, 0.23354, 0.0032701, 185.71, 0.24721230452252085, 0.001627091086427203, 184.91058979575334, 0.742174310072845, -0.6671418469450033
-0.09746, 0.24255, 0.0010967, 186.26, 0.24723189707939153, -0.0002895635322175336, 184.92049919795693, 0.7422331303342641, -0.6671522419906769
-0.093228, 0.26188, -0.0021003, 183.84, 0.24725860358552612, -0.0022059246779951597, 184.92421358647923, 0.742313307907962, -0.6671296108923518
-0.095273, 0.26107, -0.0023941, 183.92, 0.24727135942660783, -0.0041224541398972425, 184.92398764606497, 0.7423516031601847, -0.6671083352180227
-0.089698, 0.2413, 0.0015854, 184.45, 0.24725147628752192, -0.006039079483436588, 184.92022670364082, 0.7422919105204446, -0.6671146509854761
-0.093288, 0.23351, -0.0084546, 186.3, 0.24720990513765326, -0.007956953443879793, 184.91411238805597, 0.7421671067023972, -0.6671369555940125
-0.090202, 0.25215, -0.011482, 185.91, 0.2471735574319547, -0.00987433787661606, 184.9036266933671, 0.7420579845717182, -0.6671336159395926
-0.088459, 0.25242, -0.01029, 185.4, 0.24712459689664446, -0.011790743781973681, 184.88865253274372, 0.7419109965341087, -0.667128306700995
-0.087917, 0.23672, -0.0060828, 185.14, 0.24704737885210612, -0.01370597251065416, 184.8693997048198, 0.7416791745419102, -0.6671426288497396
-0.08272, 0.2616, -0.0079832, 184.84, 0.24698111597725658, -0.015619962680421274, 184.84581543805143, 0.7414802418734093, -0.6671235633928665
-0.091018, 0.24559, -0.012833, 185.11, 0.24688587755976277, -0.01753319525840537, 184.8183888588291, 0.7411943195891912, -0.6671261622704231
-0.093545, 0.25533, -0.024168, 184.59, 0.2467868598675571, -0.019444726678737808, 184.786388606463, 0.7408970512653524, -0.6671144482488651
-0.080484, 0.26062, -0.012915, 184.08, 0.24667962281882036, -0.02135360805030922, 184.74979385523108, 0.7405751070044705, -0.667094270982493
-0.086072, 0.24122, -0.021697, 184.43, 0.24653988145896683, -0.023261345886167763, 184.7093429104218, 0.7401555791515254, -0.6671002923643115
-0.087127, 0.24705, -0.027831, 186.63, 0.2463907498867963, -0.02517037090998001, 184.66664991867222, 0.7397078602489428, -0.6671055464438737
-0.082788, 0.23369, -0.024485, 186.59, 0.24621495888356665, -0.027077121434812616, 184.6196748423835, 0.7391801051002216, -0.6671278387009564
-0.090983, 0.25229, -0.026714, 184.31, 0.24604403722132898, -0.028977979459893513, 184.56638163783384, 0.7386669685595759, -0.6671189916041668
-0.080427, 0.24388, -0.02797, 185.16, 0.24585039206159348, -0.03087764606494106, 184.50952110799517, 0.7380856121295097, -0.6671235395884381
-0.07914, 0.24967, -0.035923, 185.57, 0.24564758101605597, -0.03277554544257602, 184.44865177028203, 0.7374767381169978, -0.667121833688681
-0.086742, 0.2375, -0.030998, 185.04, 0.24541890990182888, -0.034669354599764175, 184.38289525290296, 0.7367902276831305, -0.6671340130269235
-0.088178, 0.24674, -0.034347, 183.32, 0.24518501826299594, -0.036556743076001534, 184.3111462487925, 0.7360880443269342, -0.6671289756692123
-0.093224, 0.23749, -0.034007, 182.9, 0.24492757910312946, -0.03843973968774314, 184.23450975427235, 0.7353151672194267, -0.6671343825082577
-0.092044, 0.23272, -0.038375, 185.67, 0.24464904315843136, -0.04032503236280014, 184.15576471193665, 0.7344789538966875, -0.6671542244950116
-0.0931, 0.24452, -0.037356, 183.76, 0.2443670050649664, -0.04220238608721021, 184.07070474650013, 0.733632226514586, -0.6671530811781509
-0.08711, 0.24157, -0.037744, 185.2, 0.24406575350250165, -0.04407900327514908, 183.98224357847346, 0.7327278169587491, -0.6671599593403131
-0.087771, 0.25237, -0.041545, 183.57, 0.2437592906405248, -0.045947803866617835, 183.88761280794955, 0.731807762175918, -0.6671480880459533
-0.081319, 0.25552, -0.043246, 185.11, 0.24343867044988515, -0.047816056482132795, 183.78955634483455, 0.7308452046315312, -0.6671368235974878
-0.08526, 0.25412, -0.052729, 183.32, 0.24310095682371, -0.049675609670190114, 183.68507350307297, 0.7298313296223854, -0.6671218276352301
-0.085823, 0.24739, -0.055523, 184.34, 0.24273968637975504, -0.051533152023769783, 183.57658750847412, 0.72874673295148, -0.6671182806734204
-0.085722, 0.25596, -0.053105, 184.92, 0.24236880046464385, -0.05338734861225634, 183.46364481059268, 0.7276332689647458, -0.6671056087840418
-0.091048, 0.25764, -0.05678, 184.92, 0.2419819119803149, -0.05523669195245443, 183.34567586866063, 0.7264717624835593, -0.6670907351564305
-0.087552, 0.23951, -0.05733, 182.09, 0.24156198075909682, -0.05707272695415343, 183.2201429490537, 0.7252110559625488, -0.6670899174684575
-0.090125, 0.22873, -0.050512, 181.61, 0.24111443622222337, -0.05890155403734308, 183.08905142605218, 0.7238674494680319, -0.6671009241055254
-0.07876, 0.25293, -0.056479, 182.23, 0.24066996562845416, -0.06072676798491237, 182.9533132092277, 0.722533071485045, -0.6670835584014088
-0.079957, 0.23884, -0.054035, 182.33, 0.24019403753926705, -0.0625464290875163, 182.81241797837114, 0.7211042526326866, -0.6670838060937176
-0.088081, 0.23785, -0.057531, 182.45, 0.2396981000355061, -0.06436058971552104, 182.66633463055038, 0.7196153620396235, -0.6670854485717065
-0.090715, 0.24874, -0.059843, 183.47, 0.2391919636508956, -0.06617209240980772, 182.51578913757874, 0.7180958526334206, -0.667076510197758
-0.090357, 0.24241, -0.072062, 181.95, 0.2386610027467573, -0.06797269608887777, 182.35853382821196, 0.7165018157044514, -0.6670707143041107
-0.079047, 0.22584, -0.065214, 181.82, 0.23809546351574035, -0.06976616920480576, 182.1957341546644, 0.7148039686275843, -0.6670845990281642
-0.084215, 0.23477, -0.07566, 180.63, 0.2375177042585466, -0.07154913296483487, 182.0264342347066, 0.7130694349079777, -0.6670838821231144
-0.08281, 0.2294, -0.071881, 183.52, 0.23691349204743128, -0.07333573146940639, 181.85411982125856, 0.7112554848224906, -0.6670978363848823
-0.082045, 0.23795, -0.067875, 182.22, 0.23629594915363625, -0.07511055222569395, 181.67513598889118, 0.7094015137103813, -0.6670974094027886
-0.085681, 0.24927, -0.080569, 181.58, 0.23566671283465748, -0.07687641271373832, 181.49003647237825, 0.7075124369032505, -0.6670812649467138
-0.081719, 0.23781, -0.080638, 179.71, 0.23500632298765683, -0.07862779896553794, 181.29774713255273, 0.7055298317897086, -0.6670733477954978
-0.071541, 0.23166, -0.085156, 180.91, 0.23431807776591002, -0.08037667501678074, 181.1008813554916, 0.7034635999991937, -0.667075983872939
-0.084159, 0.22979, -0.077593, 181.44, 0.2336055295233588, -0.08212001650988407, 180.89884929318956, 0.7013244063157301, -0.6670820705262507
-0.080187, 0.2248, -0.07557, 182.68, 0.23286556718006204, -0.08386086835192857, 180.6922365995196, 0.6991029107365482, -0.667097270444558
-0.083461, 0.2303, -0.077656, 181.92, 0.23210712143409684, -0.08559096011375926, 180.47934771029543, 0.6968259247696619, -0.6671034640066918
-0.074193, 0.246, -0.084814, 181.35, 0.2313380256029035, -0.08731108259879776, 180.26035801258553, 0.6945169653956602, -0.6670892491887815
-0.080728, 0.2388, -0.091806, 181.15, 0.23053898508290938, -0.08902268247537903, 180.03559360817087, 0.6921181068607168, -0.6670826680610246
-0.066857, 0.21743, -0.084383, 179.78, 0.22969860271798528, -0.09071982334729958, 179.80408360092926, 0.689595132921011, -0.6670969260401617
-0.07388, 0.2246, -0.088094, 180.64, 0.2288391715222744, -0.092412718918099, 179.5677321067242, 0.6870149710801036, -0.6671048129786307
-0.070049, 0.23902, -0.087846, 180.5, 0.22796618765574533, -0.09409666510579932, 179.32572723411647, 0.684394121765595, -0.6670952504603093
-0.077451, 0.23188, -0.093491, 179.87, 0.22706224094406674, -0.0957694081974413, 179.07771063660073, 0.6816803166078037, -0.6670918674167098
-0.063583, 0.21642, -0.095619, 177.07, 0.2261209368812873, -0.09742013800595124, 178.821921591875, 0.6788543581883333, -0.66709822503242
-0.070012, 0.22334, -0.09143, 179.84, 0.225158608243318, -0.0990753884882588, 178.56304239156904, 0.6759652803395277, -0.6671037471550063
-0.072572, 0.22333, -0.094527, 177.64, 0.22417023471336828, -0.1007109786794885, 178.29702046490064, 0.6729980111977206, -0.6671029380311123
-0.065704, 0.23155, -0.095773, 177.36, 0.2231614256700996, -0.10233614532627236, 178.02551235912054, 0.6699693910927089, -0.6670917015042317
-0.06225, 0.23543, -0.10604, 177.35, 0.22212845947898727, -0.10395251465423702, 177.74882713842354, 0.6668682470307331, -0.6670757204706497
-0.072073, 0.23483, -0.10984, 178.55, 0.22106753951255498, -0.10556604003197416, 177.46802942885134, 0.6636831808761573, -0.667063214985
-0.068378, 0.23167, -0.10687, 177.23, 0.2199767197571262, -0.10716320000108252, 177.18114461505652, 0.6604083503576568, -0.6670503714102018
-0.060203, 0.22561, -0.10969, 176.01, 0.21885362118741725, -0.10874439589186581, 176.88837283665612, 0.6570366132277939, -0.6670406371147594
-0.062382, 0.20912, -0.1128, 178.0, 0.21769048367659083, -0.1103270503235748, 176.59241206759015, 0.6535446722368923, -0.667053664694721
-0.067392, 0.22013, -0.11221, 174.73, 0.2165070232335916, -0.11188192947627205, 176.28914887276787, 0.6499917182709564, -0.66704572182396
-0.07127, 0.21318, -0.1184, 175.14, 0.2152900591074746, -0.11342946318018132, 175.9816743550902, 0.6463381804244936, -0.6670458634264315
-0.056585, 0.22968, -0.11594, 175.43, 0.21405573416577295, -0.11496866263252276, 175.67000842734782, 0.6426325223918868, -0.6670284529596359
-0.057278, 0.2145, -0.11601, 174.3, 0.2127818179143562, -0.11649132764436576, 175.3531589464091, 0.6388080043655211, -0.6670239789185977
-0.061241, 0.22456, -0.11564, 175.03, 0.21148548217232868, -0.11800821841419588, 175.03274642405168, 0.6349161791312541, -0.6670100995997081
-0.059611, 0.20605, -0.11503, 173.54, 0.2101471773510732, -0.1195059840325663, 174.70718745243607, 0.6308983554258326, -0.6670115407651325
-0.061707, 0.20178, -0.12055, 173.92, 0.20877659958936934, -0.12099597924104512, 174.37809970309482, 0.6267836427433129, -0.6670177403858397
-0.068987, 0.21089, -0.12173, 175.62, 0.20738249722666832, -0.12248611864128188, 174.04666403002804, 0.6225983051194153, -0.6670179109345953
-0.054382, 0.2012, -0.12943, 174.56, 0.20595226598532365, -0.12395967444325695, 173.7109221312484, 0.6183045023216952, -0.6670248463629237
-0.057558, 0.19141, -0.12626, 173.21, 0.20448584532099734, -0.1254141974635889, 173.37083465544353, 0.6139020525855261, -0.6670378358503011
-0.057583, 0.20754, -0.12456, 171.59, 0.20299926277863514, -0.1268476756153303, 173.02639920329653, 0.609439073386837, -0.6670298433107433
-0.054065, 0.18934, -0.12193, 171.38, 0.20147131487292555, -0.128268894071308, 172.6788875377061, 0.6048519081770084, -0.6670390214353625
-0.062665, 0.20553, -0.12509, 171.06, 0.1999229059801573, -0.1296772904499857, 172.32842314584576, 0.6002033155273806, -0.6670304952457053
-0.059342, 0.21056, -0.13612, 172.07, 0.1983472958375964, -0.13108188485841218, 171.97619589454897, 0.5954730599975941, -0.6670186236094738
-0.069645, 0.18582, -0.1361, 171.74, 0.19672680634988274, -0.13247334782518755, 171.62141032900215, 0.5906080688724674, -0.6670295888518133
-0.058129, 0.2122, -0.12945, 169.76, 0.1950906797318957, -0.13384004867162314, 171.26306609592928, 0.5856961323641221, -0.6670095928091034
-0.069604, 0.19603, -0.13472, 171.91, 0.19341548791231608, -0.13521057274938886, 170.9044117538777, 0.5806669153300529, -0.667009301660284
-0.057844, 0.2036, -0.13103, 169.51, 0.1917134359107729, -0.13655308928021376, 170.54236080380994, 0.5755570593607342, -0.6669957023628497
-0.064983, 0.20007, -0.13111, 170.26, 0.18997926850472396, -0.1378895852721948, 170.17942143289073, 0.5703507873646009, -0.6669863440829854
-0.069383, 0.18704, -0.14088, 169.66, 0.18820767675050726, -0.1392108403633422, 169.8148638354321, 0.5650321609699477, -0.6669871049421116
-0.067523, 0.18592, -0.1401, 168.85, 0.18640514714159545, -0.1405148216157489, 169.4487657316197, 0.5596206537577, -0.6669862906762446
-0.066323, 0.17377, -0.13601, 170.78, 0.18456714096511803, -0.1418212507434075, 169.08328540536647, 0.5541026397228748, -0.6669997252873265
-0.068785, 0.1848, -0.14192, 168.97, 0.18270436656853786, -0.143103026882538, 168.71607531706982, 0.5485102671859435, -0.6669983473662505
-0.068426, 0.17725, -0.14687, 166.71, 0.18080728964359866, -0.14435646977022243, 168.3470609442866, 0.5428149124962112, -0.666998217091658
-0.068378, 0.19177, -0.13949, 166.56, 0.17888749706712023, -0.14559662968028916, 167.97793701537597, 0.5370513614719901, -0.6669839570705708
-0.06941, 0.19335, -0.15089, 168.7, 0.17693967194142676, -0.14684167987283028, 167.61050326672296, 0.5312036518622428, -0.6669717118157272
-0.065725, 0.17114, -0.14632, 166.01, 0.1749512742981177, -0.1480538877500459, 167.24176122945957, 0.52523413650206, -0.6669726241265791
-0.071286, 0.16747, -0.15229, 166.46, 0.17293258162842975, -0.1492577911077693, 166.8740693942114, 0.5191736702066282, -0.6669765085722935
-0.061221, 0.16292, -0.14636, 165.94, 0.17088305435652984, -0.1504452493839384, 166.50699728445602, 0.5130206330755043, -0.6669821785780832
-0.057916, 0.16464, -0.15277, 167.29, 0.16880669954078661, -0.1516315116005738, 166.1420447787929, 0.5067870549944412, -0.6669877829438917
-0.063253, 0.17076, -0.15689, 166.45, 0.1667044636488002, -0.15279908954730256, 165.77800041076895, 0.5004757774236954, -0.6669856607007549
-0.058771, 0.15783, -0.15475, 164.41, 0.1645682719841129, -0.15393767635310227, 165.41436107923232, 0.4940625587209093, -0.6669893453552697
-0.06729, 0.15928, -0.15977, 166.81, 0.16240668401221015, -0.1550837256510004, 165.05423142550327, 0.4875730958893271, -0.6669949367962825
-0.057533, 0.16206, -0.15108, 163.12, 0.16021729160156337, -0.15618643901190243, 164.69395633945632, 0.4810001592995043, -0.6669907668552296
-0.063384, 0.16626, -0.15183, 163.62, 0.15800306478504333, -0.15728068801585313, 164.33644360652303, 0.47435266550638755, -0.666983116340499
-0.065261, 0.1721, -0.1574, 165.67, 0.1557657865396588, -0.1583797560685834, 163.9828771102189, 0.46763596731688467, -0.6669733582294326
-0.061257, 0.16536, -0.15545, 165.0, 0.15349974264716176, -0.15946046660872795, 163.6317578921895, 0.46083290965453616, -0.6669666024452446
-0.055031, 0.16145, -0.15506, 164.85, 0.15120697457915439, -0.1605271457506874, 163.2836901960195, 0.45394962137195227, -0.6669614595930254
-0.056921, 0.14596, -0.15769, 161.94, 0.14888249699494505, -0.16155585064292582, 162.93720705816526, 0.44697113560979557, -0.6669620544235184
-0.055683, 0.1606, -0.16336, 160.92, 0.1465379477908476, -0.16256274195555878, 162.59374094747236, 0.43993239135576784, -0.6669493514730507
-0.054552, 0.16114, -0.15823, 161.7, 0.14417014289552457, -0.16356305216161432, 162.25455730152893, 0.4328238294742398, -0.6669364774494003
-0.05352, 0.1573, -0.16913, 162.31, 0.1417780098668818, -0.16455597819059256, 161.91973111243706, 0.4256422303076268, -0.6669262034169795
-0.05257, 0.14435, -0.16902, 161.95, 0.13935920642675287, -0.16553241761471038, 161.58891580703, 0.41838056192972467, -0.6669232882167591
-0.051694, 0.13643, -0.17041, 163.02, 0.13691683690816606, -0.16650526880533945, 161.26312830107264, 0.4110481440878976, -0.666926036628873
-0.050896, 0.12742, -0.16606, 161.72, 0.13444996399566872, -0.16745273898444366, 160.941204613884, 0.4036421627982272, -0.6669317336415838
-0.050186, 0.14536, -0.16662, 158.97, 0.1319656066141566, -0.16836139642124315, 160.62257339728868, 0.39618369009332116, -0.6669208828532938
-0.049577, 0.1197, -0.16913, 160.07, 0.1294553920852999, -0.16926652686280325, 160.30957176262197, 0.38864758973744534, -0.6669267898383471
-0.049073, 0.11587, -0.16616, 159.93, 0.12692500386955335, -0.17015642975251036, 160.0016681754685, 0.3810509244668173, -0.6669336031173143
-0.048687, 0.1192, -0.17529, 159.7, 0.12437672651085832, -0.17103070138124432, 159.69897831098658, 0.37340055287946194, -0.6669367664917892
-0.048432, 0.1338, -0.16971, 159.05, 0.12181351197741294, -0.17188459183295443, 159.40145872614846, 0.36570533729703847, -0.666929187027311
-0.048327, 0.12303, -0.1755, 158.64, 0.11923047720393111, -0.17272072730509438, 159.10939724979204, 0.35795061790875493, -0.6669264360316276
-0.048384, 0.1219, -0.17718, 158.36, 0.1166307350820299, -0.17354002712703212, 158.82302764678235, 0.3501457401563469, -0.6669229165969589
-0.048611, 0.12318, -0.17923, 157.75, 0.11401544282554278, -0.17433918131254045, 158.5423441875057, 0.34229417819689617, -0.6669169603161419
-0.049002, 0.11286, -0.17555, 158.62, 0.11138399802177938, -0.17513220798039916, 158.26822981902416, 0.33439412348279124, -0.6669165036215208
-0.049534, 0.10822, -0.17696, 158.84, 0.10873813488546685, -0.17591298468637925, 158.00048782649367, 0.32645078242809455, -0.6669175832951207
-0.050161, 0.11241, -0.17675, 158.28, 0.10607967881582861, -0.1766737310196995, 157.7388153062806, 0.31846963519857635, -0.6669147838617522
-0.050836, 0.094964, -0.17319, 157.9, 0.10340614856291738, -0.1774159089999616, 157.4834413397019, 0.3104432326505895, -0.6669194362698071
-0.051528, 0.10147, -0.17893, 157.12, 0.10072219767913948, -0.17813580609647803, 157.23428597673313, 0.3023855455573655, -0.6669189705051709
-0.052212, 0.10201, -0.17507, 158.74, 0.09802909636704137, -0.17885686596436834, 156.99265467604388, 0.29430038728774305, -0.666918449883871
-0.052837, 0.093357, -0.18153, 155.77, 0.09532411033332451, -0.17953333618018563, 156.75637434953978, 0.2861795490179489, -0.6669186232154568
-0.053359, 0.079428, -0.1802, 158.09, 0.09261027517256426, -0.1802180886825296, 156.5281120432267, 0.2780321441305632, -0.6669257262367854
-0.053756, 0.078959, -0.1878, 157.64, 0.08988919523173138, -0.1808834016653145, 156.3066233568772, 0.2698629891540692, -0.6669314366445056
-0.05402, 0.098042, -0.18288, 154.9, 0.08716273088226521, -0.1815051132125681, 156.09084422889725, 0.2616776692469085, -0.666926033712825
-0.054152, 0.098872, -0.18144, 155.95, 0.08443149093810463, -0.18212202446449888, 155.88266030911745, 0.25347801217435323, -0.6669200966982648
-0.054162, 0.095156, -0.18651, 156.97, 0.08169597996622338, -0.1827341125288904, 155.6821175029986, 0.24526553273416538, -0.6669154104608697
-0.054056, 0.069366, -0.18847, 153.9, 0.07895342976391209, -0.18329873326849994, 155.48731083562538, 0.23703192030062611, -0.6669183113759095
-0.053836, 0.087389, -0.17887, 154.59, 0.07621091330240727, -0.1838541888881667, 155.30006835695661, 0.2287984091628529, -0.6669138096675706
-0.053494, 0.082566, -0.19219, 156.12, 0.07346746642092328, -0.1844103146891618, 155.12080739638813, 0.22056210474257112, -0.6669109515854077
-0.053041, 0.065953, -0.19236, 155.89, 0.07072283419222639, -0.184948014256773, 154.94871412974985, 0.21232224170391223, -0.6669129584302876
-0.0525, 0.063498, -0.1814, 155.19, 0.06797889346749372, -0.18546173281406908, 154.783540480727, 0.20408445468035522, -0.6669145924950639
-0.051901, 0.058424, -0.19156, 154.01, 0.06523663096777872, -0.18594715313445875, 154.625107342818, 0.19585170598002016, -0.666916581484358
-0.0513, 0.05511, -0.18572, 152.77, 0.062497307171435396, -0.18640273686306194, 154.47335624047042, 0.18762777977802958, -0.6669184056372485
-0.050742, 0.062778, -0.18769, 152.45, 0.05976291903040869, -0.18683846332337944, 154.32869988249402, 0.1794186712712441, -0.6669171173008123
-0.050261, 0.054614, -0.19564, 154.61, 0.057034575212711554, -0.1872810344234141, 154.19226854957327, 0.17122770887375383, -0.6669178593845615
-0.049879, 0.057206, -0.19464, 154.26, 0.054313206103913485, -0.1877031508297325, 154.0628510765214, 0.16305768576476345, -0.6669171103308664
-0.049608, 0.042914, -0.19587, 153.75, 0.05159917507136723, -0.1881030717486556, 153.94032605315869, 0.1549096928362286, -0.666919281279111
-0.049452, 0.055172, -0.19583, 154.4, 0.04889488399778445, -0.18849315358792115, 153.82516285610734, 0.14679094095755904, -0.6669178010475744
-0.049406, 0.056341, -0.19064, 154.73, 0.04620107816990419, -0.18886962186297016, 153.7171523725959, 0.13870366760909544, -0.6669155149017288
-0.04946, 0.050936, -0.18926, 154.79, 0.043518805993922015, -0.18922963747315436, 153.61611254535478, 0.13065102028847714, -0.6669138972780552
-0.049601, 0.039388, -0.18612, 152.86, 0.04084882977826829, -0.18955139381817807, 153.5210438034389, 0.12263528757812094, -0.6669142400656513
-0.049822, 0.043258, -0.19263, 154.36, 0.038193018952624926, -0.18987252492210077, 153.4334309218734, 0.1146620818308872, -0.6669131863483152
-0.05014, 0.045433, -0.19758, 153.86, 0.035552430499377535, -0.19017110104120585, 153.35226571240182, 0.10673457629162847, -0.6669113828919353
-0.050571, 0.032298, -0.19892, 153.0, 0.03292790737472993, -0.19044291426442983, 153.27726695058018, 0.09885530166139614, -0.6669115306149628
-0.051113, 0.02219, -0.19518, 151.39, 0.030320933183747536, -0.19067939951993496, 153.20797301253253, 0.09102871198048564, -0.666913155525245
-0.051763, 0.022614, -0.19454, 153.41, 0.0277329156509099, -0.19092035306399455, 153.14593315378724, 0.08325903348248344, -0.6669137755717836
-0.052521, 0.02247, -0.19476, 151.96, 0.025165048042136175, -0.19112770965377426, 153.08941859125264, 0.0755498485590994, -0.6669144548251893
-0.053384, 0.022625, -0.1987, 153.92, 0.022618344233916947, -0.1913389801681178, 153.03987057615373, 0.06790420104379619, -0.6669141407243517
-0.054349, 0.0096124, -0.1975, 152.85, 0.020094082062141062, -0.19152057543965495, 152.99573275549773, 0.06032592722203308, -0.6669152224688168
-0.055409, 0.0059743, -0.19524, 154.03, 0.017593315203570256, -0.19169710637483922, 152.9578943722776, 0.0528181904146051, -0.6669157639136772
-0.056558, 0.0064063, -0.2006, 151.88, 0.015117708274291606, -0.19183220973954246, 152.92465302568615, 0.04538598808835901, -0.6669168832846343
-0.057784, 0.026877, -0.19351, 152.32, 0.012668337065570514, -0.19195373393349316, 152.89703236702115, 0.03803254995567391, -0.6669162898830764
-0.059075, 0.0067618, -0.19317, 151.74, 0.010246368809013804, -0.19205070072040406, 152.8743856140038, 0.03076138024872854, -0.6669170709821339
-0.060412, 0.017185, -0.19288, 152.21, 0.007852627784653636, -0.1921346081141879, 152.85702080048137, 0.02357495359946065, -0.6669170822628184
-0.061779, 0.022422, -0.19774, 154.04, 0.005488080556293367, -0.19222059638569797, 152.84540645952487, 0.016476171800421716, -0.6669158989521924
-0.063159, 0.0023625, -0.19049, 152.61, 0.003154815136330503, -0.19227215270802797, 152.8377848348383, 0.009471303427779652, -0.6669160589039214
-0.064546, 0.014799, -0.19697, 152.01, 0.0008536135767761543, -0.19229899983336685, 152.83436248188363, 0.002562696337612684, -0.6669165558119979
-0.065939, -0.011979, -0.20057, 151.87, -0.001414459140721802, -0.19230602317401363, 152.83514717432007, -0.00424645221005089, -0.6669171599234635
-0.067326, -0.0087077, -0.19746, 152.49, -0.003648520635346246, -0.19230122468843885, 152.84028335217852, -0.010953493154617454, -0.6669173249946956
-0.068687, -0.0076909, -0.18937, 151.01, -0.005846384592353119, -0.1922612668438961, 152.84852939793936, -0.017551862799187263, -0.6669187019852278
-0.069999, -0.012559, -0.19125, 151.71, -0.008008091168556677, -0.19221051595499503, 152.8607320136047, -0.024041681701497005, -0.6669194542380867
-0.071231, 0.00038853, -0.19795, 154.06, -0.010133486421969132, -0.19216721266006168, 152.8774844630682, -0.030422487700940234, -0.6669189792838175
-0.080041, -0.015884, -0.1907, 151.64, -0.012218855304188803, -0.1920784157925054, 152.89619984248728, -0.036683127576443555, -0.6669198547759404
-0.078956, -0.0081331, -0.19502, 151.06, -0.014264106138948055, -0.19196482341820542, 152.91755675521628, -0.04282332609991582, -0.6669219551126985
-0.073109, -0.010008, -0.19765, 152.6, -0.016269525959460386, -0.1918494923657328, 152.94236732387975, -0.04884394499495774, -0.6669227684554978
-0.071896, -0.028992, -0.19039, 154.79, -0.01823473591727763, -0.19173897392162204, 152.9707143079118, -0.05474384689267428, -0.6669200619039003
-0.079945, -0.026604, -0.19627, 151.91, -0.02015516556514266, -0.19157860611696556, 152.99983569530596, -0.060509310515937505, -0.6669204969760546
-0.076351, -0.020423, -0.20054, 152.39, -0.02203210500751934, -0.19140492196999018, 153.0311676504531, -0.06614420898260148, -0.6669213138990654
-0.07431, -0.017911, -0.1968, 154.05, -0.02386552235717548, -0.19123031822340567, 153.06505697931712, -0.07164844656165237, -0.6669209796641408
-0.067128, -0.010688, -0.18863, 152.83, -0.02565222106937205, -0.19102336334348805, 153.09979224998276, -0.07701242667014138, -0.6669231516539725
-0.078302, -0.035243, -0.18808, 152.53, -0.027392288186358818, -0.19079439532631384, 153.13560322025822, -0.08223641062403252, -0.6669227617716043
-0.078776, -0.024747, -0.1888, 151.74, -0.029084052962599156, -0.19053822893906483, 153.17199397749172, -0.08731538255480602, -0.6669249819321674
-0.072716, -0.043261, -0.19947, 153.08, -0.030728819388515943, -0.19027824004408586, 153.2098324034919, -0.09225325726837863, -0.6669232348302219
-0.069138, -0.018008, -0.19695, 154.64, -0.03232539335346775, -0.19001613169559847, 153.24897858680396, -0.09704644983703747, -0.6669238778907266
-0.074289, -0.019885, -0.19201, 152.11, -0.03386961095222475, -0.18970800725447007, 153.28706735309547, -0.10168245949348813, -0.6669275938270702
